link,name,author,description,rating,number_of_ratings,number_of_reviews,genres
https://www.goodreads.com//book/show/343.Perfume,Perfume: The Story of a Murderer,Patrick Süskind,"An acclaimed bestseller and international sensation, Patrick Suskind's classic novel provokes a terrifying examination of what happens when one man's indulgence in his greatest passion—his sense of smell—leads to murder. In the slums of eighteenth-century France, the infant Jean-Baptiste Grenouille is born with one sublime gift—an absolute sense of smell. As a boy, he lives to decipher the odors of Paris, and apprentices himself to a prominent perfumer who teaches him the ancient art of mixing precious oils and herbs. But Grenouille's genius is such that he is not satisfied to stop there, and he becomes obsessed with capturing the smells of objects such as brass doorknobs and fresh-cut wood. Then one day he catches a hint of a scent that will drive him on an ever-more-terrifying quest to create the ""ultimate perfume""—the scent of a beautiful young virgin. Told with dazzling narrative brilliance,   is a hauntingly powerful tale of murder and sensual depravity.",4.03,408645,19761,"['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Horror', 'Mystery', 'Thriller', 'Mystery', 'Crime', 'Historical', 'European Literature', 'German Literature', 'Novels']"
https://www.goodreads.com//book/show/10956.The_Virgin_Suicides,The Virgin Suicides,Jeffrey Eugenides,"The shocking thing about the girls was how nearly normal they seemed when their mother let them out for the one and only date of their lives. Twenty years on, their enigmatic personalities are embalmed in the memories of the boys who worshipped them and who now recall their shared adolescence: the brassiere draped over a crucifix belonging to the promiscuous Lux; the sisters' breathtaking appearance on the night of the dance; and the sultry, sleepy street across which they watched a family disintegrate and fragile lives disappear.",3.83,275351,14817,"['Fiction', 'Classics', 'Contemporary', 'Young Adult', 'Literary Fiction', 'Young Adult', 'Coming Of Age', 'Novels', 'Health', 'Mental Health', 'Adult', 'Literature']"
https://www.goodreads.com//book/show/7824322-between-shades-of-gray,Between Shades of Gray,Ruta Sepetys,"Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, crossing the Arctic Circle, to a work camp in the coldest reaches of Siberia. Here they are forced, under Stalin's orders, to dig for beets and fight for their lives under the cruelest of conditions. Lina finds solace in her art, meticulously—and at great risk—documenting events by drawing, hoping these messages will make their way to her father's prison camp to let him know they are still alive. It is a long and harrowing journey, spanning years and covering 6,500 miles, but it is through incredible strength, love, and hope that Lina ultimately survives.   is a novel that will steal your breath and capture your heart.",4.37,212956,24849,"['Historical', 'Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'War', 'War', 'World War II', 'Audiobook', 'Romance', 'Cultural', 'Russia', 'Young Adult', 'Teen']"
https://www.goodreads.com//book/show/25893693-lilac-girls,Lilac Girls,Martha Hall Kelly,"Inspired by the life of a real World War II heroine, this powerful debut novel reveals an incredible story of love, redemption, and terrible secrets that were hidden for decades.   On the eve of a fateful war, New York socialite Caroline Ferriday has her hands full with her post at the French consulate and a new love on the horizon. But Caroline’s world is forever changed when Hitler’s army invades Poland in September 1939—and then sets its sights on France.   An ocean away from Caroline, Kasia Kuzmerick, a Polish teenager, senses her carefree youth disappearing as she sinks deeper into her role as courier for the underground resistance movement. In a tense atmosphere of watchful eyes and suspect neighbors, one false move can have dire consequences.   For ambitious young German doctor, Herta Oberheuser, an ad for a government medical position seems her ticket out of a desolate life. But, once hired, she finds herself trapped in a male-dominated realm of Nazi secrets and power.   The lives of these three women are set on a collision course when the unthinkable happens and Kasia is sent to Ravensbrück, the notorious female-only Nazi concentration camp. The tragedy and triumph of their stories cross continents—from New York to Paris, and Germany to Poland—capturing the indomitable pull of compassion to bring justice to those whom history has forgotten.   In Lilac Girls, Martha Hall Kelly has crafted a remarkable novel of unsung women and their quest for love, happiness, and second chances. It is a story that will keep readers bonded with the characters, searching for the truth, until the final pages.",4.29,270186,21301,"['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'Historical', 'Audiobook', 'War', 'World War II', 'Holocaust', 'Adult', 'Book Club', 'Adult Fiction']"
https://www.goodreads.com//book/show/50659472-a-court-of-wings-and-ruin,A Court of Wings and Ruin,Sarah J. Maas,"Feyre has returned to the Spring Court, determined to gather information on Tamlin's actions and learn what she can about the invading king threatening to bring her land to its knees. But to do so she must play a deadly game of deceit. One slip could bring doom not only for Feyre, but for everything-and everyone-she holds dear. As war bears down upon them all, Feyre endeavors to take her place amongst the High Fae of the land, balancing her struggle to master her powers-both magical and political-and her love for her court and family. Amidst these struggles, Feyre and Rhysand must decide whom to trust amongst the cunning and lethal High Lords, and hunt for allies in unexpected places. In this thrilling third book in the #1   bestselling series from Sarah J. Maas, the fate of Feyre's world is at stake as armies grapple for power over the one thing that could destroy it.",4.44,700815,53046,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fairies', 'Fae', 'Fiction', 'Fantasy', 'Magic', 'Romance', 'Fantasy Romance', 'Young Adult', 'Young Adult Fantasy', 'Fantasy', 'High Fantasy']"
https://www.goodreads.com//book/show/36430011-you,You,Caroline Kepnes,"When a beautiful aspiring writer strides into the East Village bookstore where Joe Goldberg works, he does what anyone would do: he Googles the name on her credit card. There is only one Guinevere Beck in New York City. She has a public Facebook account and Tweets incessantly, telling Joe everything he needs to know: she is simply Beck to her friends, she went to Brown University, she lives on Bank Street, and she’ll be at a bar in Brooklyn tonight—the perfect place for a “chance” meeting. As Joe invisibly and obsessively takes control of Beck’s life, he orchestrates a series of events to ensure Beck finds herself in his waiting arms. Moving from stalker to boyfriend, Joe transforms himself into Beck’s perfect man, all while quietly removing the obstacles that stand in their way—even if it means murder. A terrifying exploration of how vulnerable we all are to stalking and manipulation, debut author Caroline Kepnes delivers a razor-sharp novel for our hyper-connected digital age.",3.95,209881,23041,"['Thriller', 'Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Audiobook', 'Adult', 'Suspense', 'Horror', 'Mystery', 'Crime']"
https://www.goodreads.com//book/show/40604658-jurassic-park,Jurassic Park,Michael Crichton,"An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price.   Until something goes wrong. . . .   In Jurassic Park, Michael Crichton taps all his mesmerizing talent and scientific brilliance to create his most electrifying technothriller.",4.08,895651,16581,"['Science Fiction', 'Fiction', 'Thriller', 'Adventure', 'Fantasy', 'Horror', 'Classics', 'Science Fiction Fantasy', 'Animals', 'Dinosaurs', 'Adult']"
https://www.goodreads.com//book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Alice's Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"""I can't explain myself, I'm afraid, sir,"" said Alice, ""Because I'm not myself, you see."" When Alice sees a white rabbit take a watch out of its waistcoat pocket she decides to follow it, and a sequence of most unusual events is set in motion. This mini book contains the entire topsy-turvy stories of Alice's Adventures in Wonderland and Through the Looking-Glass, accompanied by practical notes and Martina Pelouso's memorable full-colour illustrations.",4.07,524442,13475,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Literature', 'Adventure', 'Childrens', 'Middle Grade', 'Novels', 'Literature', '19th Century']"
https://www.goodreads.com//book/show/61215384-the-return-of-the-king,The Return of the King,J.R.R. Tolkien,"Begin your journey into Middle-earth. The inspiration for the upcoming original series on Prime Video, The Lord of the Rings: The Rings of Power. The Return of the King is the third part of J.R.R. Tolkien’s epic adventure The Lord of the Rings. One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them. The Dark Lord has risen, and as he unleashes hordes of Orcs to conquer all Middle-earth, Frodo and Sam struggle deep into his realm in Mordor. To defeat Sauron, the One Ring must be destroyed in the fires of Mount Doom. But the way is impossibly hard, and Frodo is weakening. The Ring corrupts all who bear it and Frodo’s time is running out. Will Sam and Frodo succeed, or will the Dark Lord rule Middle-earth once more?",4.55,802325,14602,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Audiobook', 'Novels', 'Literature']"
https://www.goodreads.com//book/show/6759.Infinite_Jest,Infinite Jest,David Foster Wallace,"A gargantuan, mind-altering tragi-comedy about the Pursuit of Happiness in America.  Set in an addicts' halfway house and a tennis academy, and featuring the most endearingly screwed-up family to come along in recent fiction,   explores essential questions about what entertainment is and why it has come to so dominate our lives; about how our desire for entertainment affects our need to connect with other people; and about what the pleasures we choose say about who we are.  Equal parts philosophical quest and screwball comedy,   bends every rule of fiction without sacrificing for a moment its own entertainment value. It is an exuberant, uniquely American exploration of the passions that make us human—and one of those rare books that renew the idea of what a novel can do.",4.26,85166,10260,"['Fiction', 'Classics', 'Literature', 'Novels', 'Contemporary', 'Humor', 'Unfinished', 'Literary Fiction', 'Philosophy', 'Literature', 'American']"
https://www.goodreads.com//book/show/6596.The_Four_Agreements,The Four Agreements,Miguel Ruiz,"In  , don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, the Four Agreements offer a powerful code of conduct that can rapidly transform our lives to a new experience of freedom, true happiness, and love. The Four Agreements are: Be Impeccable With Your Word, Don't Take Anything Personally, Don't Make Assumptions, Always Do Your Best.",4.18,310412,16886,"['Self Help', 'Nonfiction', 'Spirituality', 'Philosophy', 'Self Help', 'Personal Development', 'Psychology', 'Inspirational', 'Religion', 'Audiobook', 'Business']"
https://www.goodreads.com//book/show/3777732-city-of-glass,City of Glass,Cassandra Clare,"  To save her mother's life, Clary must travel to the City of Glass, the ancestral home of the Shadowhunters - never mind that entering the city without permission is against the Law, and breaking the Law could mean death. To make things worse, she learns that Jace does not want her there, and Simon has been thrown in prison by the Shadowhunters, who are deeply suspicious of a vampire who can withstand sunlight. As Clary uncovers more about her family's past, she finds an ally in mysterious Shadowhunter Sebastian. With Valentine mustering the full force of his power to destroy all Shadowhunters forever, their only chance to defeat him is to fight alongside their eternal enemies. But can Downworlders and Shadowhunters put aside their hatred to work together? While Jace realizes exactly how much he's willing to risk for Clary, can she harness her newfound powers to help save the Glass City - whatever the cost? Love is a mortal sin and the secrets of the past prove deadly as Clary and Jace face down Valentine in the third installment of the   bestselling series The Mortal Instruments.",4.29,906207,32146,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Fiction', 'Paranormal', 'Vampires', 'Paranormal', 'Angels', 'Fantasy', 'Supernatural', 'Young Adult', 'Young Adult Fantasy']"
https://www.goodreads.com//book/show/43925876-the-giver-of-stars,The Giver of Stars,Jojo Moyes,"Alice Wright marries handsome American Bennett Van Cleve hoping to escape her stifling life in England. But small-town Kentucky quickly proves equally claustrophobic, especially living alongside her overbearing father-in-law. So when a call goes out for a team of women to deliver books as part of Eleanor Roosevelt’s new traveling library, Alice signs on enthusiastically. The leader, and soon Alice’s greatest ally, is Margery, a smart-talking, self-sufficient woman who’s never asked a man’s permission for anything. They will be joined by three other singular women who become known as the Packhorse Librarians of Kentucky.  What happens to them–and to the men they love–becomes an unforgettable drama of loyalty, justice, humanity and passion. These heroic women refuse to be cowed by men or by convention. And though they face all kinds of dangers in a landscape that is at times breathtakingly beautiful, at others brutal, they’re committed to their job: bringing books to people who have never had any, arming them with facts that will change their lives. Based on a true story rooted in America’s past,   is unparalleled in its scope and epic in its storytelling. Funny, heartbreaking, enthralling, it is destined to become a modern classic–a richly rewarding novel of women’s friendship, of true love, and of what happens when we reach beyond our grasp for the great beyond.",4.28,350261,30043,"['Historical', 'Historical Fiction', 'Fiction', 'Audiobook', 'Historical', 'Romance', 'Adult', 'Adult Fiction', 'Book Club', 'Writing', 'Books About Books', 'Womens Fiction', 'Chick Lit']"
https://www.goodreads.com//book/show/41104077-invisible-women,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Data is fundamental to the modern world. From economic development, to healthcare, to education and public policy, we rely on numbers to allocate resources and make crucial decisions. But because so much data fails to take into account gender, because it treats men as the default and women as atypical, bias and discrimination are baked into our systems. And women pay tremendous costs for this bias, in time, money, and often with their lives. Celebrated feminist advocate Caroline Criado Perez investigates the shocking root cause of gender inequality and research in  , diving into women’s lives at home, the workplace, the public square, the doctor’s office, and more. Built on hundreds of studies in the US, the UK, and around the world, and written with energy, wit, and sparkling intelligence, this is a groundbreaking, unforgettable exposé that will change the way you look at the world.",4.37,82948,11092,"['Nonfiction', 'Feminism', 'Science', 'Audiobook', 'Politics', 'Womens', 'Sociology', 'Gender', 'Social Movements', 'Social Justice', 'Business']"
https://www.goodreads.com//book/show/52476830-the-push,The Push,Ashley Audrain,"Blythe Connor is determined that she will be the warm, comforting mother to her new baby Violet that she herself never had. But in the thick of motherhood’s exhausting early days, Blythe becomes convinced that something is wrong with her daughter–she doesn’t behave like most children do. Or is it all in Blythe’s head? Her husband, Fox, says she’s imagining things. The more Fox dismisses her fears, the more Blythe begins to question her own sanity, and the more we begin to question what Blythe is telling us about her life as well. Then their son Sam is born–and with him, Blythe has the blissful connection she’d always imagined with her child. Even Violet seems to love her little brother. But when life as they know it is changed in an instant, the devastating fall-out forces Blythe to face the truth.  is a tour de force you will read in a sitting, an utterly immersive novel that will challenge everything you think you know about motherhood, about what we owe our children, and what it feels like when women are not believed.",4.09,227469,27440,"['Thriller', 'Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Audiobook', 'Adult', 'Suspense', 'Thriller', 'Psychological Thriller', 'Adult Fiction']"
https://www.goodreads.com//book/show/12391521-the-psychopath-test,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,"In this madcap journey, a bestselling journalist investigates psychopaths and the industry of doctors, scientists, and everyone else who studies them.  The Psychopath Test is a fascinating journey through the minds of madness. Jon Ronson's exploration of a potential hoax being played on the world's top neurologists takes him, unexpectedly, into the heart of the madness industry. An influential psychologist who is convinced that many important CEOs and politicians are, in fact, psychopaths teaches Ronson how to spot these high-flying individuals by looking out for little telltale verbal and nonverbal clues. And so Ronson, armed with his new psychopath-spotting abilities, enters the corridors of power. He spends time with a death-squad leader institutionalized for mortgage fraud in Coxsackie, New York; a legendary CEO whose psychopathy has been speculated about in the press; and a patient in an asylum for the criminally insane who insists he's sane and certainly not a psychopath.  Ronson not only solves the mystery of the hoax but also discovers, disturbingly, that sometimes the personalities at the helm of the madness industry are, with their drives and obsessions, as mad in their own way as those they study. And that relatively ordinary people are, more and more, defined by their maddest edges.",3.95,139999,7925,"['Nonfiction', 'Psychology', 'Science', 'Health', 'Mental Health', 'Audiobook', 'Writing', 'Journalism', 'Sociology', 'Mental Health', 'Mental Illness', 'Crime', 'True Crime', 'Humor']"
https://www.goodreads.com//book/show/16115612-and-the-mountains-echoed,And the Mountains Echoed,Khaled Hosseini,"So, then. You want a story and I will tell you one...Afghanistan, 1952. Abdullah and his sister Pari live with their father and stepmother in the small village of Shadbagh. Their father, Saboor, is constantly in search of work and they struggle together through poverty and brutal winters. To Abdullah, Pari - as beautiful and sweet-natured as the fairy for which she was named - is everything. More like a parent than a brother, Abdullah will do anything for her, even trading his only pair of shoes for a feather for her treasured collection. Each night they sleep together in their cot, their heads touching, their limbs tangled. One day the siblings journey across the desert to Kabul with their father. Pari and Abdullah have no sense of the fate that awaits them there, for the event which unfolds will tear their lives apart; sometimes a finger must be cut to save the hand. Crossing generations and continents, moving from Kabul, to Paris, to San Francisco, to the Greek island of Tinos, with profound wisdom, depth, insight and compassion, Khaled Hosseini writes about the bonds that define us and shape our lives, the ways in which we help our loved ones in need, how the choices we make resonate through history and how we are often surprised by the people closest to us.",4.07,345386,30910,"['Fiction', 'Historical', 'Historical Fiction', 'Contemporary', 'Novels', 'Adult', 'Literary Fiction', 'Historical', 'Adult Fiction', 'Book Club', 'Drama']"
https://www.goodreads.com//book/show/16181775-the-rosie-project,The Rosie Project,Graeme Simsion,"An international sensation, this hilarious, feel-good novel is narrated by an oddly charming and socially challenged genetics professor on an unusual quest: to find out if he is capable of true love. Don Tillman, professor of genetics, has never been on a second date. He is a man who can count all his friends on the fingers of one hand, whose lifelong difficulty with social rituals has convinced him that he is simply not wired for romance. So when an acquaintance informs him that he would make a “wonderful” husband, his first reaction is shock. Yet he must concede to the statistical probability that there is someone for everyone, and he embarks upon The Wife Project. In the orderly, evidence-based manner with which he approaches all things, Don sets out to find the perfect partner. She will be punctual and logical—most definitely not a barmaid, a smoker, a drinker, or a late-arriver. Yet Rosie Jarman is all these things. She is also beguiling, fiery, intelligent—and on a quest of her own. She is looking for her biological father, a search that a certain DNA expert might be able to help her with. Don's Wife Project takes a back burner to the Father Project and an unlikely relationship blooms, forcing the scientifically minded geneticist to confront the spontaneous whirlwind that is Rosie—and the realization that love is not always what looks good on paper.  is a moving and hilarious novel for anyone who has ever tenaciously gone after life or love in the face of overwhelming challenges.",4.02,520474,44409,"['Fiction', 'Romance', 'Contemporary', 'Humor', 'Womens Fiction', 'Chick Lit', 'Adult', 'Audiobook', 'Adult Fiction', 'Book Club', 'Cultural', 'Australia']"
https://www.goodreads.com//book/show/28862.The_Prince,The Prince,Niccolò Machiavelli,"Machiavelli needs to be looked at as he really was. Hence: Can Machiavelli, who makes the following observations, be Machiavellian as we understand the disparaging term? 1. So it is that to know the nature of a people, one need be a Prince; to know the nature of a Prince, one need to be of the people. 2. If a Prince is not given to vices that make him hated, it is unsusal for his subjects to show their affection for him. 3. Opportunity made Moses, Cyrus, Romulus, Theseus, and others; their virtue domi-nated the opportunity, making their homelands noble and happy. Armed prophets win; the disarmed lose. 4. Without faith and religion, man achieves power but not glory. 5. Prominent citizens want to command and oppress; the populace only wants to be free of oppression. 6. A Prince needs a friendly populace; otherwise in diversity there is no hope. 7. A Prince, who rules as a man of valor, avoids disasters, 8. Nations based on mercenary forces will never be solid or secure. 9. Mercenaries are dangerous because of their cowardice 10. There are two ways to fight: one with laws, the other with force. The first is rightly man’s way; the second, the way of beasts.",3.83,306197,10857,"['Classics', 'Philosophy', 'Nonfiction', 'Politics', 'History', 'Literature', 'Politics', 'Political Science', 'European Literature', 'Italian Literature', 'Cultural', 'Italy', 'Academic', 'School']"
https://www.goodreads.com//book/show/36307634-king-of-scars,King of Scars,Leigh Bardugo,"The dashing young king, Nikolai Lantsov, has always had a gift for the impossible. No one knows what he endured in his country's bloody civil war--and he intends to keep it that way. Now, as enemies gather at his weakened borders, Nikolai must find a way to refill Ravka's coffers, forge new alliances, and stop a rising threat to the once-great Grisha Army. Yet with every day a dark magic within him grows stronger, threatening to destroy all he has built. With the help of a young monk and a legendary Grisha general, Nikolai will journey to the places in Ravka where the deepest magic survives to vanquish the terrible legacy inside him. He will risk everything to save his country and himself. But some secrets aren't meant to stay buried--and some wounds aren't meant to heal.",4.17,153324,20967,"['Fantasy', 'Young Adult', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Romance', 'Fantasy', 'Magic', 'Fantasy', 'High Fantasy', 'Audiobook', 'LGBT', 'Adventure']"
https://www.goodreads.com//book/show/17690.The_Trial,The Trial,Franz Kafka,"Written in 1914 but not published until 1925, a year after Kafka’s death,  is the terrifying tale of Josef K., a respectable bank officer who is suddenly and inexplicably arrested and must defend himself against a charge about which he can get no information. Whether read as an existential tale, a parable, or a prophecy of the excesses of modern bureaucracy wedded to the madness of totalitarianism,  has resonated with chilling truth for generations of readers.",3.96,281571,10812,"['Classics', 'Fiction', 'Philosophy', 'Literature', 'European Literature', 'German Literature', 'Novels', 'Science Fiction', 'Dystopia', 'Literature', '20th Century', 'European Literature', 'Czech Literature', 'Literary Fiction']"
https://www.goodreads.com//book/show/56783258-cloud-cuckoo-land,Cloud Cuckoo Land,Anthony Doerr,"How do we weather the end of things? Cloud Cuckoo Land brings together an unforgettable cast of dreamers and outsiders from past, present and future to offer a vision of survival against all odds. An orphaned seamstress and a cursed boy with a love for animals risk everything on opposite sides of a city wall to protect the people they love. An impoverished, idealistic kid seeks revenge on a world that’s crumbling around him. Can he go through with it when a gentle old man stands between him and his plans? With her tiny community in peril, Konstance is the last hope for the human race. To find a way forward, she must look to the oldest stories of all for guidance. Bound together by a single ancient text, these tales interweave to form a tapestry of solace and resilience and a celebration of storytelling itself. Like its predecessor All the Light We Cannot See, Anthony Doerr’s new novel is a tale of hope and of profound human connection.",4.27,128498,19059,"['Fiction', 'Historical', 'Historical Fiction', 'Fantasy', 'Science Fiction', 'Literary Fiction', 'Audiobook', 'Historical', 'Adult', 'Writing', 'Books About Books', 'Adult Fiction']"
https://www.goodreads.com//book/show/2199.Team_of_Rivals,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,"Acclaimed historian Doris Kearns Goodwin illuminates Lincoln's political genius in this highly original work, as the one-term congressman and prairie lawyer rises from obscurity to prevail over three gifted rivals of national reputation to become president. On May 18, 1860, William H. Seward, Salmon P. Chase, Edward Bates, and Abraham Lincoln waited in their hometowns for the results from the Republican National Convention in Chicago. When Lincoln emerged as the victor, his rivals were dismayed and angry. Throughout the turbulent 1850s, each had energetically sought the presidency as the conflict over slavery was leading inexorably to secession and civil war. That Lincoln succeeded, Goodwin demonstrates, was the result of a character that had been forged by experiences that raised him above his more privileged and accomplished rivals. He won because he possessed an extraordinary ability to put himself in the place of other men, to experience what they were feeling, to understand their motives and desires. It was this capacity that enabled Lincoln as president to bring his disgruntled opponents together, create the most unusual cabinet in history, and marshal their talents to the task of preserving the Union and winning the war. We view the long, horrifying struggle from the vantage of the White House as Lincoln copes with incompetent generals, hostile congressmen, and his raucous cabinet. He overcomes these obstacles by winning the respect of his former competitors, and in the case of Seward, finds a loyal and crucial friend to see him through. This brilliant multiple biography is centered on Lincoln's mastery of men and how it shaped the most significant presidency in the nation's history.",4.26,177116,7808,"['History', 'Nonfiction', 'Biography', 'Politics', 'North American Hi...', 'American History', 'Military History', 'Civil War', 'Politics', 'Presidents', 'Leadership', 'Historical', 'Audiobook']"
https://www.goodreads.com//book/show/5805.V_for_Vendetta,V for Vendetta,Alan Moore,"A frightening and powerful tale of the loss of freedom and identity in a chillingly believable totalitarian world,   stands as one of the highest achievements of the comics medium and a defining work for creators Alan Moore and David Lloyd. Set in an imagined future England that has given itself over to fascism, this groundbreaking story captures both the suffocating nature of life in an authoritarian police state and the redemptive power of the human spirit which rebels against it. Crafted with sterling clarity and intelligence,   brings an unequaled depth of characterization and verisimilitude to its unflinching account of oppression and resistance.",4.26,295818,6586,"['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Graphic Novels Comics', 'Classics', 'Comics', 'Comic Book', 'Politics', 'Fantasy']"
https://www.goodreads.com//book/show/46170.For_Whom_the_Bell_Tolls,For Whom the Bell Tolls,Ernest Hemingway,"In 1937 Ernest Hemingway traveled to Spain to cover the civil war there for the North American Newspaper Alliance. Three years later he completed the greatest novel to emerge from ""the good fight,""   The story of Robert Jordan, a young American in the International Brigades attached to an antifascist guerilla unit in the mountains of Spain, it tells of loyalty and courage, love and defeat, and the tragic death of an ideal. In his portrayal of Jordan's love for the beautiful Maria and his superb account of El Sordo's last stand, in his brilliant travesty of La Pasionaria and his unwillingness to believe in blind faith, Hemingway surpasses his achievement in   and   to create a work at once rare and beautiful, strong and brutal, compassionate, moving and wise. ""If the function of a writer is to reveal reality,"" Maxwell Perkins wrote to Hemingway after reading the manuscript, ""no one ever so completely performed it."" Greater in power, broader in scope, and more intensely emotional than any of the author's previous works, it stands as one of the best war novels of all time.",3.98,275466,7906,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature', 'War', 'Novels', 'Literature', 'American', 'Cultural', 'Spain', 'Classics', 'Classic Literature', 'Historical']"
https://www.goodreads.com//book/show/56769575-stiff,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Beloved, best-selling science writer Mary Roach’s “acutely entertaining, morbidly fascinating” (Susan Adams,  ) classic, now with a new epilogue.  For two thousand years, cadavers—some willingly, some unwittingly—have been involved in science’s boldest strides and weirdest undertakings. They’ve tested France’s first guillotines, ridden the NASA Space Shuttle, been crucified in a Parisian laboratory to test the authenticity of the Shroud of Turin, and helped solve the mystery of TWA Flight 800. For every new surgical procedure, from heart transplants to gender confirmation surgery, cadavers have helped make history in their quiet way. “Delightful—though never disrespectful” (Les Simpson,  ),   investigates the strange lives of our bodies postmortem and answers the question: What should we do after we die?",4.06,201140,15894,"['Nonfiction', 'Science', 'Humor', 'Medical', 'Health', 'Medicine', 'Audiobook', 'Death', 'History', 'Adult', 'Science', 'Biology']"
https://www.goodreads.com//book/show/2784.Ways_of_Seeing,Ways of Seeing,John Berger,"John Berger's   is one of the most stimulating and the most influential books on art in any language. First published in 1972, it was based on the BBC television series about which the (London)   critic commented: ""This is an eye-opener in more ways than one: by concentrating on   we look at paintings . . . he will almost certainly change the way you look at pictures."" By now he has. ""Berger has the ability to cut right through the mystification of the professional art critics . . . He is a liberator of images: and once we have allowed the paintings to work on us directly, we are in a much better position to make a meaningful evaluation"" —Peter Fuller,  ""The influence of the series and the book . . . was enormous . . . It opened up for general attention to areas of cultural study that are now commonplace"" —Geoff Dyer in  Winner of the 1972 Booker Prize for his novel,  ., John Peter Berger (born November 5th, 1926) is an art critic, painter and author of many novels including  ,   and ",3.91,333824,2233,"['Art', 'Nonfiction', 'Philosophy', 'Writing', 'Essays', 'Art', 'Art History', 'Art', 'Photography', 'Design', 'Philosophy', 'Theory', 'History', 'Psychology']"
https://www.goodreads.com//book/show/13099738-steal-like-an-artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, a young writer and artist who knows that creativity is everywhere, creativity is for everyone. A manifesto for the digital age, Steal Like an Artist is a guide whose positive message, graphic look and illustrations, exercises, and examples will put readers directly in touch with their artistic side.",3.95,260515,7798,"['Nonfiction', 'Art', 'Self Help', 'Language', 'Writing', 'Design', 'Business', 'Self Help', 'Personal Development', 'Psychology', 'Productivity', 'Art', 'Art Design']"
https://www.goodreads.com//book/show/43204703-a-curse-so-dark-and-lonely,A Curse So Dark and Lonely,Brigid Kemmerer,"An alternative cover edition for this ISBN can be found  . Cursed by a powerful enchantress to repeat the autumn of his eighteenth year, Prince Rhen, the heir of Emberfall, thought he could be saved easily if a girl fell for him. But that was before he turned into a vicious beast hell-bent on destruction. Before he destroyed his castle, his family, and every last shred of hope. Nothing has ever been easy for Harper. With her father long gone, her mother dying, and her brother constantly underestimating her because of her cerebral palsy, Harper learned to be tough enough to survive. When she tries to save a stranger on the streets of Washington, DC, she's pulled into a magical world. Harper doesn't know where she is or what to believe. A prince? A curse? A monster? As she spends time with Rhen in this enchanted land, she begins to understand what's at stake. And as Rhen realizes Harper is not just another girl to charm, his hope comes flooding back. But powerful forces are standing against Emberfall . . . and it will take more than a broken curse to save Harper, Rhen, and his people from utter ruin.",4.02,127547,18859,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Fantasy', 'Magic', 'Fantasy', 'Fairy Tales', 'Romance', 'Fantasy Romance', 'Fantasy', 'Urban Fantasy']"
