link,name,author,description,rating,number_of_ratings,number_of_reviews,genres
https://www.goodreads.com//book/show/13104080-unravel-me,Unravel Me,Tahereh Mafi,"The thrilling second installment in New York Times bestselling author Tahereh Mafi’s Shatter Me series. It should have taken Juliette a single touch to kill Warner. But his mysterious immunity to her deadly power has left her shaken, wondering why her ultimate defense mechanism failed against the person she most needs protection from. She and Adam were able to escape Warner’s clutches and join up with a group of rebels, many of whom have powers of their own. Juliette will finally be able to actively fight against The Reestablishment and try to fix her broken world. And perhaps these new allies can help her shed light on the secret behind Adam’s—and Warner’s—immunity to her killer skin. Juliette’s world is packed with high-stakes action and tantalizing romance, perfect for fans of the Red Queen series by Victoria Aveyard and the Darkest Minds trilogy by Alexandra Bracken. Ransom Riggs, #1 New York Times bestselling author of Miss Peregrine's Home for Peculiar Children, raved: ""A thrilling, high-stakes saga of self-discovery and forbidden love, the Shatter Me series is a must-read for fans of dystopian young-adult literature—or any literature!""",4.18,330131,29431,"['Science Fiction', 'Dystopia', 'Young Adult', 'Fantasy', 'Romance', 'Science Fiction', 'Fantasy', 'Paranormal', 'Fiction', 'Young Adult', 'Young Adult Fantasy', 'New Adult', 'Audiobook']"
https://www.goodreads.com//book/show/52339313-cemetery-boys,Cemetery Boys,Aiden Thomas,"Yadriel has summoned a ghost, and now he can’t get rid of him. When his traditional Latinx family has problems accepting his gender, Yadriel becomes determined to prove himself a real brujo. With the help of his cousin and best friend Maritza, he performs the ritual himself, and then sets out to find the ghost of his murdered cousin and set it free. However, the ghost he summons is actually Julian Diaz, the school’s resident bad boy, and Julian is not about to go quietly into death. He’s determined to find out what happened and tie up some loose ends before he leaves. Left with no choice, Yadriel agrees to help Julian, so that they can both get what they want. But the longer Yadriel spends with Julian, the less he wants to let him leave.",4.32,67573,13842,"['Fantasy', 'LGBT', 'Young Adult', 'Romance', 'LGBT', 'Queer', 'Fiction', 'Fantasy', 'Paranormal', 'Contemporary', 'Fantasy', 'Urban Fantasy', 'Audiobook']"
https://www.goodreads.com//book/show/3682.A_Great_and_Terrible_Beauty,A Great and Terrible Beauty,Libba Bray,"In this debut gothic novel mysterious visions, dark family secrets and a long-lost diary thrust Gemma and her classmates back into the horrors that followed her from India. (Ages 12+) It's 1895, and after the suicide of her mother, 16-year-old Gemma Doyle is shipped off from the life she knows in India to Spence, a proper boarding school in England. Lonely, guilt-ridden, and prone to visions of the future that have an uncomfortable habit of coming true, Gemma's reception there is a chilly one. To make things worse, she's been followed by a mysterious young Indian man, a man sent to watch her. But why? What is her destiny? And what will her entanglement with Spence's most powerful girls—and their foray into the spiritual world—lead to?",3.79,218653,10301,"['Fantasy', 'Young Adult', 'Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Magic', 'Young Adult', 'Teen', 'Young Adult', 'Young Adult Fantasy']"
https://www.goodreads.com//book/show/17167166-crown-of-midnight,Crown of Midnight,Sarah J. Maas,"From the throne of glass rules a king with a fist of iron and a soul as black as pitch. Assassin Celaena Sardothien won a brutal contest to become his Champion. Yet Celaena is far from loyal to the crown. She hides her secret vigilantly; she knows that the man she serves is bent on evil. Keeping up the deadly charade becomes increasingly difficult when Celaena realizes she is not the only one seeking justice. As she tries to untangle the mysteries buried deep within the glass castle, her closest relationships suffer. It seems no one is above questioning her allegiances—not the Crown Prince Dorian; not Chaol, the Captain of the Guard; not even her best friend, Nehemia, a foreign princess with a rebel heart. Then one terrible night, the secrets they have all been keeping lead to an unspeakable tragedy. As Celaena's world shatters, she will be forced to give up the very thing most precious to her and decide once and for all where her true loyalties lie... and whom she is ultimately willing to fight for.",4.36,574015,41950,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy', 'Magic', 'Fiction', 'Young Adult', 'Young Adult Fantasy', 'Fantasy', 'High Fantasy', 'Fairies', 'Fae', 'New Adult', 'Adventure']"
https://www.goodreads.com//book/show/34313931-a-woman-is-no-man,A Woman Is No Man,Etaf Rum,"This debut novel by an Arab-American voice, takes us inside the lives of conservative Arab women living in America. In Brooklyn, eighteen-year-old Deya is starting to meet with suitors. Though she doesn’t want to get married, her grandparents give her no choice. History is repeating itself: Deya’s mother, Isra, also had no choice when she left Palestine as a teenager to marry Adam. Though Deya was raised to believe her parents died in a car accident, a secret note from a mysterious, yet familiar-looking woman makes Deya question everything she was told about her past. As the narrative alternates between the lives of Deya and Isra, she begins to understand the dark, complex secrets behind her community.",4.26,123374,13618,"['Fiction', 'Historical', 'Historical Fiction', 'Contemporary', 'Audiobook', 'Feminism', 'Literary Fiction', 'Adult', 'Adult Fiction', 'Historical', 'Book Club']"
https://www.goodreads.com//book/show/36692478-there-there,There There,Tommy Orange,"Tommy Orange's wondrous and shattering novel follows twelve characters from Native communities: all traveling to the Big Oakland Powwow, all connected to one another in ways they may not yet realize. Among them is Jacquie Red Feather, newly sober and trying to make it back to the family she left behind. Dene Oxendene, pulling his life together after his uncle's death and working at the powwow to honor his memory. Fourteen-year-old Orvil, coming to perform traditional dance for the very first time. Together, this chorus of voices tells of the plight of the urban Native American--grappling with a complex and painful history, with an inheritance of beauty and spirituality, with communion and sacrifice and heroism. Hailed as an instant classic,   is at once poignant and unflinching, utterly contemporary and truly unforgettable.",3.99,155293,18369,"['Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Novels', 'Adult', 'Adult Fiction', 'Race', 'Book Club', 'Literature']"
https://www.goodreads.com//book/show/44654627-one-of-us-is-next,One of Us Is Next,Karen M. McManus,"A ton of copycat gossip apps have popped up since Simon died, but in the year since the Bayview four were cleared of his shocking death, no one's been able to fill the gossip void quite like he could. The problem is no one has the facts. Until now.  This time it's not an app, though—it's a game.   the first target. If you choose not to play, it's a truth. And hers is dark.  Then comes   and she should know better—always choose the dare.  But by the time   is about to be tagged, things have gotten dangerous. The dares have become deadly, and if Maeve learned anything from Bronwyn last year, it's that they can't count on the police for help. Or protection. Simon's gone, but someone's determined to keep his legacy at Bayview High alive. And this time, there's a whole new set of rules.",3.96,165637,16242,"['Mystery', 'Young Adult', 'Thriller', 'Contemporary', 'Fiction', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Romance', 'Mystery', 'Crime', 'Mystery', 'Murder Mystery']"
https://www.goodreads.com//book/show/36341204-what-if-it-s-us,What If It's Us,Becky Albertalli,"Arthur is only in New York for the summer, but if Broadway has taught him anything, it’s that the universe can deliver a showstopping romance when you least expect it. Ben thinks the universe needs to mind its business. If the universe had his back, he wouldn’t be on his way to the post office carrying a box of his ex-boyfriend’s things. But when Arthur and Ben meet-cute at the post office, what exactly does the universe have in store for them? Maybe nothing. After all, they get separated. Maybe everything. After all, they get reunited. But what if they can’t quite nail a first date . . . or a second first date . . . or a third? What if Arthur tries too hard to make it work . . . and Ben doesn’t try hard enough? What if life really isn’t like a Broadway play? But what if it is?",3.85,125418,16594,"['Romance', 'Young Adult', 'LGBT', 'Contemporary', 'LGBT', 'Queer', 'Fiction', 'Audiobook', 'LGBT', 'Gay', 'Realistic Fiction', 'Young Adult', 'Young Adult Contemporary']"
https://www.goodreads.com//book/show/50659471-a-court-of-frost-and-starlight,A Court of Frost and Starlight,Sarah J. Maas,"Feyre, Rhysand, and their friends are still busy rebuilding the Night Court and the vastly altered world beyond, recovering from the war that changed everything. But Winter Solstice is finally approaching, and with it, the joy of a hard-earned reprieve. Yet even the festive atmosphere can't keep the shadows of the past from looming. As Feyre navigates her first Winter Solstice as High Lady, her concern for those dearest to her deepens. They have more wounds than she anticipated-scars that will have a far-reaching impact on the future of their court. Bridging the events of   with the later books in the series,   explores the far-reaching effects of a devastating war and the fierce love between friends.",3.80,468016,35926,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fairies', 'Fae', 'Fiction', 'Romance', 'Fantasy Romance', 'Fantasy', 'Magic', 'Young Adult', 'Young Adult Fantasy', 'Novella']"
https://www.goodreads.com//book/show/2120932.The_Battle_of_the_Labyrinth,The Battle of the Labyrinth,Rick Riordan,"Percy Jackson isn't expecting freshman orientation to be any fun. But when a mysterious mortal acquaintance appears at his potential new school, followed by demon cheerleaders, things quickly move from bad to worse. In this fourth installment of the blockbuster series, time is running out as war between the Olympians and the evil Titan lord Kronos draws near. Even the safe haven of Camp Half-Blood grows more vulnerable by the minute as Kronos's army prepares to invade its once impenetrable borders. To stop the invasion, Percy and his demigod friends must set out on a quest through the Labyrinth - a sprawling underground world with stunning surprises at every turn.",4.41,936694,27090,"['Fantasy', 'Young Adult', 'Fantasy', 'Mythology', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Mythology', 'Greek Mythology', 'Childrens', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Magic']"
https://www.goodreads.com//book/show/53835.The_Age_of_Innocence,The Age of Innocence,Edith Wharton,"Winner of the 1921 Pulitzer Prize,   is  ’s masterful portrait of desire and betrayal during the sumptuous Golden Age of Old New York, a time when society people “dreaded scandal more than disease.” This is Newland Archer’s world as he prepares to marry the beautiful but conventional May Welland. But when the mysterious Countess Ellen Olenska returns to New York after a disastrous marriage, Archer falls deeply in love with her. Torn between duty and passion, Archer struggles to make a decision that will either courageously define his life—or mercilessly destroy it.",3.96,159595,8848,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Romance', 'Literature', 'Literature', 'American', 'Novels', 'Historical', 'New York', 'Literature', '20th Century']"
https://www.goodreads.com//book/show/40409102-this-is-how-it-always-is,This Is How It Always Is,Laurie Frankel,"This is how a family keeps a secret…and how that secret ends up keeping them. This is how a family lives happily ever after…until happily ever after becomes complicated. This is how children change…and then change the world. This is Claude. He’s five years old, the youngest of five brothers, and loves peanut butter sandwiches. He also loves wearing a dress, and dreams of being a princess. When he grows up, Claude says, he wants to be a girl. Rosie and Penn want Claude to be whoever Claude wants to be. They’re just not sure they’re ready to share that with the world. Soon the entire family is keeping Claude’s secret. Until one day it explodes.  is a novel about revelations, transformations, fairy tales, and family. And it’s about the ways this is how it always is: Change is always hard and miraculous and hard again, parenting is always a leap into the unknown with crossed fingers and full hearts, children grow but not always according to plan. And families with secrets don’t get to keep them forever.",4.28,163924,15924,"['Fiction', 'LGBT', 'Contemporary', 'Audiobook', 'Adult', 'Book Club', 'Family', 'Adult Fiction', 'LGBT', 'Queer', 'Literary Fiction']"
https://www.goodreads.com//book/show/30267929-we-were-the-lucky-ones,We Were the Lucky Ones,Georgia Hunter,"It is the spring of 1939 and three generations of the Kurc family are doing their best to live normal lives, even as the shadow of war grows closer. The talk around the family Seder table is of new babies and budding romance, not of the increasing hardships threatening Jews in their hometown of Radom, Poland. But soon the horrors overtaking Europe will become inescapable and the Kurcs will be flung to the far corners of the world, each desperately trying to navigate his or her own path to safety.    As one sibling is forced into exile, another attempts to flee the continent, while others struggle to escape certain death, either by working grueling hours on empty stomachs in the factories of the ghetto or by hiding as gentiles in plain sight. Driven by an unwavering will to survive and by the fear that they may never see one another again, the Kurcs must rely on hope, ingenuity, and inner strength to persevere.    An extraordinary, propulsive novel, We Were the Lucky Ones demonstrates how in the face of the twentieth century’s darkest moment, the human spirit can endure and even thrive.",4.40,130385,10641,"['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'Historical', 'World War II', 'Holocaust', 'War', 'Audiobook', 'Adult', 'Adult Fiction', 'Family']"
https://www.goodreads.com//book/show/8855321-leviathan-wakes,Leviathan Wakes,James S.A. Corey,"Humanity has colonized the solar system—Mars, the Moon, the Asteroid Belt and beyond—but the stars are still out of our reach. Jim Holden is XO of an ice miner making runs from the rings of Saturn to the mining stations of the Belt. When he and his crew stumble upon a derelict ship, the  , they find themselves in possession of a secret they never wanted. A secret that someone is willing to kill for—and kill on a scale unfathomable to Jim and his crew. War is brewing in the system unless he can find out who left the ship and why. Detective Miller is looking for a girl. One girl in a system of billions, but her parents have money and money talks. When the trail leads him to the   and rebel sympathizer Holden, he realizes that this girl may be the key to everything. Holden and Miller must thread the needle between the Earth government, the Outer Planet revolutionaries, and secretive corporations—and the odds are against them. But out in the Belt, the rules are different, and one small ship can change the fate of the universe.",4.29,229140,15741,"['Science Fiction', 'Fiction', 'Space', 'Space Opera', 'Space', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Mystery', 'Horror', 'Adult']"
https://www.goodreads.com//book/show/375013.Schindler_s_List,Schindler's List,Thomas Keneally,"In the shadow of Auschwitz, a flamboyant German industrialist grew into a living legend to the Jews of Cracow. He was a womaniser, a heavy drinker and a bon viveur, but to them he became a saviour. This is the extraordinary story of Oskar Schindler, who risked his life to protect Jews in Nazi-occupied Poland and who was transformed by the war into a man with a mission, a compassionate angel of mercy.",4.34,155747,2683,"['History', 'Nonfiction', 'Classics', 'World War II', 'Holocaust', 'War', 'Historical', 'War', 'World War II', 'Biography', 'Literature', 'Media Tie In']"
https://www.goodreads.com//book/show/20696006-being-mortal,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Medicine has triumphed in modern times, transforming birth, injury, and infectious disease from harrowing to manageable. But in the inevitable condition of aging and death, the goals of medicine seem too frequently to run counter to the interest of the human spirit. Nursing homes, preoccupied with safety, pin patients into railed beds and wheelchairs. Hospitals isolate the dying, checking for vital signs long after the goals of cure have become moot. Doctors, committed to extending life, continue to carry out devastating procedures that in the end extend suffering. Gawande, a practicing surgeon, addresses his profession's ultimate limitation, arguing that quality of life is the desired goal for patients and families. Gawande offers examples of freer, more socially fulfilling models for assisting the infirm and dependent elderly, and he explores the varieties of hospice care to demonstrate that a person's last weeks or months may be rich and dignified.",4.47,166449,18542,"['Nonfiction', 'Health', 'Medicine', 'Science', 'Health', 'Medical', 'Philosophy', 'Audiobook', 'Death', 'Psychology', 'Autobiography', 'Memoir']"
https://www.goodreads.com//book/show/233093.The_Cat_in_the_Hat,The Cat in the Hat,Dr. Seuss,"A dreary day turns into a wild romp when this beloved story introduces readers to the   and his troublemaking friends,   and   – And don't forget  ! A favorite among kids, parents and teachers, this story uses simple words and basic rhyme to encourage and delight beginning readers. Originally created by   himself,   are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books like  and   these portable packages are perfect for practicing readers ages 3-7, and lucky parents too!",4.18,503600,6652,"['Childrens', 'Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Fantasy', 'Humor', 'Animals', 'Kids', 'Animals', 'Cats']"
https://www.goodreads.com//book/show/7728889-the-diviners,The Diviners,Libba Bray,"SOMETHING DARK AND EVIL HAS AWAKENED… Evie O’Neill has been exiled from her boring old hometown and shipped off to the bustling streets of New York City—and she is pos-i-tute-ly ecstatic. It’s 1926, and New York is filled with speakeasies, Ziegfeld girls, and rakish pickpockets. The only catch is that she has to live with her uncle Will and his unhealthy obsession with the occult. Evie worries her uncle will discover her darkest secret: a supernatural power that has only brought her trouble so far. But when the police find a murdered girl branded with a cryptic symbol and Will is called to the scene, Evie realizes her gift could help catch a serial killer. As Evie jumps headlong into a dance with a murderer, other stories unfold in the city that never sleeps. A young man named Memphis is caught between two worlds. A chorus girl named Theta is running from her past. A student named Jericho is hiding a shocking secret. And unknown to all, something dark and evil has awakened…",3.94,94198,13711,"['Fantasy', 'Young Adult', 'Historical', 'Historical Fiction', 'Fantasy', 'Paranormal', 'Mystery', 'Historical', 'Horror', 'Fiction', 'Audiobook', 'Fantasy', 'Supernatural']"
https://www.goodreads.com//book/show/11590._Salem_s_Lot,'Salem's Lot,Stephen King,"Thousands of miles away from the small township of 'Salem's Lot, two terrified people, a man and a boy, still share the secrets of those clapboard houses and tree-lined streets. They must return to 'Salem's Lot for a final confrontation with the unspeakable evil that lives on in the town.",4.05,403461,14824,"['Horror', 'Fiction', 'Paranormal', 'Vampires', 'Fantasy', 'Thriller', 'Fantasy', 'Paranormal', 'Fantasy', 'Supernatural', 'Audiobook', 'Adult', 'Mystery']"
https://www.goodreads.com//book/show/60149573-our-missing-hearts,Our Missing Hearts,Celeste Ng,"Twelve-year-old Bird Gardner lives a quiet existence with his loving but broken father, a former linguist who now shelves books in a university library. Bird knows to not ask too many questions, stand out too much, or stray too far. For a decade, their lives have been governed by laws written to preserve “American culture” in the wake of years of economic instability and violence. To keep the peace and restore prosperity, the authorities are now allowed to relocate children of dissidents, especially those of Asian origin, and libraries have been forced to remove books seen as unpatriotic—including the work of Bird’s mother, Margaret, a Chinese American poet who left the family when he was nine years old.   Bird has grown up disavowing his mother and her poems; he doesn’t know her work or what happened to her, and he knows he shouldn’t wonder. But when he receives a mysterious letter containing only a cryptic drawing, he is pulled into a quest to find her. His journey will take him back to the many folktales she poured into his head as a child, through the ranks of an underground network of librarians, into the lives of the children who have been taken, and finally to New York City, where a new act of defiance may be the beginning of much-needed change.    is an old story made new, of the ways supposedly civilized communities can ignore the most searing injustice. It’s a story about the power—and limitations—of art to create change, the lessons and legacies we pass on to our children, and how any of us can survive a broken world with our hearts intact.",3.91,33253,4346,"['Fiction', 'Science Fiction', 'Dystopia', 'Contemporary', 'Audiobook', 'Literary Fiction', 'Science Fiction', 'Adult', 'Adult Fiction', 'Mystery', 'Thriller']"
https://www.goodreads.com//book/show/7332.The_Silmarillion,The Silmarillion,J.R.R. Tolkien,"The Silmarillion is an account of the Elder Days, of the First Age of Tolkien’s world. It is the ancient drama to which the characters in The Lord of the Rings look back, and in whose events some of them such as Elrond and Galadriel took part. The tales of The Silmarillion are set in an age when Morgoth, the first Dark Lord, dwelt in Middle-Earth, and the High Elves made war upon him for the recovery of the Silmarils, the jewels containing the pure light of Valinor.",3.98,258386,10855,"['Fantasy', 'Fiction', 'Classics', 'Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'Mythology', 'Literature', 'Adventure', 'Novels']"
https://www.goodreads.com//book/show/37976541-bad-blood,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the female Steve Jobs: a brilliant Stanford dropout whose startup ""unicorn"" promised to revolutionize the medical industry with a machine that would make blood tests significantly faster and easier. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at $9 billion, putting Holmes's worth at an estimated $4.7 billion. There was just one problem: The technology didn't work. For years, Holmes had been misleading investors, FDA officials, and her own employees. When Carreyrou, working at   got a tip from a former Theranos employee and started asking questions, both Carreyrou and the   were threatened with lawsuits. Undaunted, the newspaper ran the first of dozens of Theranos articles in late 2015. By early 2017, the company's value was zero and Holmes faced potential legal action from the government and her investors. Here is the riveting story of the biggest corporate fraud since Enron, a disturbing cautionary tale set amid the bold promises and gold-rush frenzy of Silicon Valley.",4.41,233791,20665,"['Nonfiction', 'Business', 'Crime', 'True Crime', 'Audiobook', 'Science', 'Mystery', 'Crime', 'Biography', 'Science', 'Technology', 'History', 'Writing', 'Journalism']"
https://www.goodreads.com//book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them,Fantastic Beasts and Where to Find Them,Newt Scamander,"A copy of   resides on almost every wizarding household in the country. Now, for a limited period only, Muggles too have the chance to discover where the Quintaped lives, what the Puffskein eats, and why it is best not to leave milk out for a Knarl.   ",3.97,380481,11966,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy', 'Magic', 'Childrens', 'Middle Grade', 'Audiobook', 'Short Stories', 'Science Fiction Fantasy', 'Fantasy', 'Dragons']"
https://www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land,Robert A. Heinlein,,3.92,299188,9206,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Novels', 'Speculative Fiction', 'Philosophy', 'Audiobook', 'Religion']"
https://www.goodreads.com//book/show/556602.Sarah_s_Key,Sarah's Key,Tatiana de Rosnay,"Paris, July 1942: Ten-year-old Sarah is brutally arrested with her family in the Vel' d'Hiv' roundup, the most notorious act of French collaboration with the Nazis. but before the police come to take them, Sarah locks her younger brother, Michel, in their favorite hiding place, a cupboard in the family's apartment. She keeps the key, thinking that she will be back within a few hours. Paris, May 2002: On Vel' d'Hiv's sixtieth anniversary, Julia Jarmond, an American journalist, is asked by her Paris-based American magazine to write an article about this black day in France's past. Julia has lived in Paris for nearly twenty-five years, married a Frenchman, and she is shocked both by her ignorance about the event and the silence that still surrounds it. In the course of her investigation, she stumbles onto a trail of long-hidden family secrets that connects her to Sarah. Julia finds herself compelled to retrace the girl's ordeal, from the terrible days spent shut in at the Vel' d'Hiv' to the camps and beyond. As she probes into Sarah's past, she begins to question her own place in France and to reevaluate her marriage and her life. Writing about the fate of her country with a pitiless clarity, Tatiana de Rosnay offers us a brilliantly subtle, compelling portrait of France under occupation and reveals the taboos and denial surrounding this painful episode in French history. (front flap)",4.17,456635,30417,"['Historical', 'Historical Fiction', 'Fiction', 'World War II', 'Holocaust', 'Historical', 'War', 'World War II', 'Cultural', 'France', 'War', 'Book Club', 'Adult', 'Adult Fiction']"
https://www.goodreads.com//book/show/26329.Emotional_Intelligence,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Everyone knows that high IQ is no guarantee of success, happiness, or virtue, but until  , we could only guess why. Daniel Goleman's brilliant report from the frontiers of psychology and neuroscience offers startling new insight into our ""two minds""—the rational and the emotional—and how they together shape our destiny. Through vivid examples, Goleman delineates the five crucial skills of emotional intelligence, and shows how they determine our success in relationships, work, and even our physical well-being. What emerges is an entirely new way to talk about being smart.  The best news is that ""emotional literacy"" is not fixed early in life. Every parent, every teacher, every business leader, and everyone interested in a more civil society, has a stake in this compelling vision of human possibility.",4.03,106729,3820,"['Psychology', 'Nonfiction', 'Self Help', 'Business', 'Self Help', 'Personal Development', 'Science', 'Leadership', 'Education', 'Business', 'Management', 'Audiobook']"
https://www.goodreads.com//book/show/53086843-you-ve-reached-sam,You've Reached Sam,Dustin Thao,"Seventeen-year-old Julie has her future all planned out—move out of her small town with her boyfriend Sam, attend college in the city, spend a summer in Japan. But then Sam dies. And everything changes. Heartbroken, Julie skips his funeral, throws out his things, and tries everything to forget him and the tragic way he died. But a message Sam left behind in her yearbook forces back memories. Desperate to hear his voice one more time, Julie calls Sam’s cellphone just to listen to his voicemail. And Sam picks up the phone. In a miraculous turn of events, Julie’s been given a second chance at goodbye. The connection is temporary. But hearing Sam’s voice makes her fall for him all over again, and with each call it becomes harder to let him go. However, keeping her otherworldly calls with Sam a secret isn’t easy, especially when Julie witnesses the suffering Sam’s family is going through. Unable to stand by the sidelines and watch their shared loved ones in pain, Julie is torn between spilling the truth about her calls with Sam and risking their connection and losing him forever.",3.75,61380,12759,"['Romance', 'Contemporary', 'Young Adult', 'Fantasy', 'Fiction', 'Magical Realism', 'Audiobook', 'Romance', 'Contemporary Romance', 'Young Adult', 'Young Adult Contemporary', 'Fantasy', 'Paranormal']"
https://www.goodreads.com//book/show/29751398-the-power,The Power,Naomi Alderman,"In THE POWER, the world is a recognizable place: there's a rich Nigerian boy who lounges around the family pool; a foster kid whose religious parents hide their true nature; an ambitious American politician; a tough London girl from a tricky family. But then a vital new force takes root and flourishes, causing their lives to converge with devastating effect. Teenage girls now have immense physical power--they can cause agonizing pain and even death. And, with this small twist of nature, the world drastically resets.",3.78,201069,23322,"['Fiction', 'Science Fiction', 'Feminism', 'Science Fiction', 'Dystopia', 'Fantasy', 'Audiobook', 'Adult', 'Speculative Fiction', 'Book Club', 'Contemporary']"
https://www.goodreads.com//book/show/53450790-the-perfect-marriage,The Perfect Marriage,Jeneva Rose,"Sarah Morgan is a successful and powerful defense attorney in Washington D.C. At 33 years old, she is a named partner at her firm and life is going exactly how she planned. The same cannot be said for her husband, Adam. He is a struggling writer who has had little success in his career. He begins to tire of his and Sarah’s relationship as she is constantly working.  Out in the secluded woods, at Adam and Sarah’s second home, Adam engages in a passionate affair with Kelly Summers. Then, one morning everything changes. Adam is arrested for Kelly’s murder. She had been found stabbed to death in Adam and Sarah’s second home.  Sarah soon finds herself playing the defender for her own husband, a man accused of murdering his mistress. ",4.04,162037,12370,"['Thriller', 'Mystery', 'Thriller', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Suspense', 'Mystery', 'Crime', 'Adult', 'Thriller', 'Psychological Thriller', 'Contemporary']"
https://www.goodreads.com//book/show/58293924-book-of-night,Book of Night,Holly Black,"In Charlie Hall’s world, shadows can be altered, for entertainment and cosmetic preferences—but also to increase power and influence. You can alter someone’s feelings—and memories—but manipulating shadows has a cost, with the potential to take hours or days from your life. Your shadow holds all the parts of you that you want to keep hidden—a second self, standing just to your left, walking behind you into lit rooms. And sometimes, it has a life of its own. Charlie is a low-level con artist, working as a bartender while trying to distance herself from the powerful and dangerous underground world of shadow trading. She gets by doing odd jobs for her patrons and the naive new money in her town at the edge of the Berkshires. But when a terrible figure from her past returns, Charlie’s present life is thrown into chaos, and her future seems at best, unclear—and at worst, non-existent. Determined to survive, Charlie throws herself into a maelstrom of secrets and murder, setting her against a cast of doppelgängers, mercurial billionaires, shadow thieves, and her own sister—all desperate to control the magic of the shadows.",3.55,34710,6895,"['Fantasy', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Fantasy', 'Paranormal', 'Mystery', 'Fantasy', 'Magic', 'Romance', 'Audiobook', 'Adult Fiction']"
https://www.goodreads.com//book/show/12294652-my-life-next-door,My Life Next Door,Huntley Fitzpatrick,"The Garretts are everything the Reeds are not. Loud, numerous, messy, affectionate. And every day from her balcony perch, seventeen-year-old Samantha Reed wishes she was one of them . . . until one summer evening, Jase Garrett climbs her terrace and changes everything. As the two fall fiercely in love, Jase's family makes Samantha one of their own. Then in an instant, the bottom drops out of her world and she is suddenly faced with an impossible decision. Which perfect family will save her? Or is it time she saved herself? A dreamy summer read, full of characters who stay with you long after the story is over.",3.98,147999,10224,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Young Adult', 'Young Adult Contemporary', 'Realistic Fiction', 'Romance', 'Contemporary Romance', 'Young Adult', 'Young Adult Romance', 'Young Adult', 'High School']"
https://www.goodreads.com//book/show/943402.Let_the_Right_One_In,Let the Right One In,John Ajvide Lindqvist,"It is autumn 1981 when the inconceivable comes to Blackeberg, a suburb in Sweden. The body of a teenage boy is found, emptied of blood, the murder rumored to be part of a ritual killing. Twelve-year-old Oskar is personally hoping that revenge has come at long last—revenge for the bullying he endures at school, day after day. But the murder is not the most important thing on his mind. A new girl has moved in next door—a girl who has never seen a Rubik's Cube before, but who can solve it at once. There is something wrong with her, though, something odd. And she only comes out at night....",4.04,103066,6859,"['Horror', 'Fiction', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Paranormal', 'Thriller', 'Fantasy', 'Supernatural', 'Mystery', 'Cultural', 'Sweden', 'European Literature', 'Swedish Literature']"
https://www.goodreads.com//book/show/6398634-the-happiness-project,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,"Gretchen Rubin had an epiphany one rainy afternoon in the unlikeliest of places: a city bus. “The days are long, but the years are short,” she realized. “Time is passing, and I’m not focusing enough on the things that really matter.” In that moment, she decided to dedicate a year to her happiness project. In this lively and compelling account, Rubin chronicles her adventures during the twelve months she spent test-driving the wisdom of the ages, current scientific research, and lessons from popular culture about how to be happier. Among other things, she found that novelty and challenge are powerful sources of happiness; that money can help buy happiness, when spent wisely; that outer order contributes to inner calm; and that the very smallest of changes can make the biggest difference.",3.64,162800,13664,"['Nonfiction', 'Self Help', 'Autobiography', 'Memoir', 'Psychology', 'Self Help', 'Personal Development', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']"
